WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2025-05-31,Eastern Africa,Kenya,Marsabit,Violence against civilians,Attack,2,4,5171.0,Political violence,1559.0,2.8854,37.7064
2025-06-28,Eastern Africa,Kenya,Marsabit,Violence against civilians,Attack,1,1,5756.0,Political violence,1559.0,2.8854,37.7064
1998-09-12,Eastern Africa,Kenya,Meru,Battles,Armed clash,3,0,,Political violence,1560.0,0.226,37.7775
1999-04-24,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,0,,Political violence,1560.0,0.226,37.7775
2000-09-23,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,1,,Political violence,1560.0,0.226,37.7775
2007-04-21,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,0,,Political violence,1560.0,0.226,37.7775
2007-05-05,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,0,,Political violence,1560.0,0.226,37.7775
2007-12-22,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,2,,Political violence,1560.0,0.226,37.7775
2009-07-11,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,1,,Political violence,1560.0,0.226,37.7775
2009-10-24,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,3,,Political violence,1560.0,0.226,37.7775
2014-06-21,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,6,,Political violence,1560.0,0.226,37.7775
2014-08-16,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,4,,Political violence,1560.0,0.226,37.7775
2019-03-02,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,4,,Political violence,1560.0,0.226,37.7775
2019-11-02,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,3,,Political violence,1560.0,0.226,37.7775
2020-11-07,Eastern Africa,Kenya,Meru,Battles,Armed clash,2,0,53987.0,Political violence,1560.0,0.226,37.7775
2020-11-14,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,0,26652.0,Political violence,1560.0,0.226,37.7775
2022-04-02,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,1,14461.0,Political violence,1560.0,0.226,37.7775
2023-04-15,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,1,15695.0,Political violence,1560.0,0.226,37.7775
2023-06-10,Eastern Africa,Kenya,Meru,Battles,Armed clash,2,5,27342.0,Political violence,1560.0,0.226,37.7775
2023-11-11,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,3,351.0,Political violence,1560.0,0.226,37.7775
2023-12-02,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,2,17775.0,Political violence,1560.0,0.226,37.7775
2023-12-16,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,2,9083.0,Political violence,1560.0,0.226,37.7775
2023-12-30,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,0,25942.0,Political violence,1560.0,0.226,37.7775
2024-02-10,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,0,351.0,Political violence,1560.0,0.226,37.7775
2024-04-13,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,1,26152.0,Political violence,1560.0,0.226,37.7775
2024-07-06,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,5,20418.0,Political violence,1560.0,0.226,37.7775
2024-08-17,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,1,7171.0,Political violence,1560.0,0.226,37.7775
2024-08-31,Eastern Africa,Kenya,Meru,Battles,Armed clash,2,0,7327.0,Political violence,1560.0,0.226,37.7775
2024-09-14,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,3,12072.0,Political violence,1560.0,0.226,37.7775
2024-09-21,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,0,443.0,Political violence,1560.0,0.226,37.7775
2025-05-10,Eastern Africa,Kenya,Meru,Battles,Armed clash,3,5,36868.0,Political violence,1560.0,0.226,37.7775
2025-08-09,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,0,351.0,Political violence,1560.0,0.226,37.7775
2025-08-16,Eastern Africa,Kenya,Meru,Battles,Armed clash,1,0,2236.0,Political violence,1560.0,0.226,37.7775
2024-06-22,Eastern Africa,Kenya,Meru,Protests,Excessive force against protesters,1,0,13348.0,Political violence; Demonstrations,1560.0,0.226,37.7775
2004-06-19,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,,Demonstrations,1560.0,0.226,37.7775
2006-07-15,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,,Demonstrations,1560.0,0.226,37.7775
2013-02-09,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,,Demonstrations,1560.0,0.226,37.7775
2014-08-23,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,,Demonstrations,1560.0,0.226,37.7775
2015-01-03,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,,Demonstrations,1560.0,0.226,37.7775
2015-05-09,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,,Demonstrations,1560.0,0.226,37.7775
2016-09-03,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,,Demonstrations,1560.0,0.226,37.7775
2016-11-05,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,,Demonstrations,1560.0,0.226,37.7775
2017-07-29,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,,Demonstrations,1560.0,0.226,37.7775
2018-09-15,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,,Demonstrations,1560.0,0.226,37.7775
2019-06-22,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,,Demonstrations,1560.0,0.226,37.7775
2019-09-21,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,,Demonstrations,1560.0,0.226,37.7775
2019-11-23,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,,Demonstrations,1560.0,0.226,37.7775
2019-12-14,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,,Demonstrations,1560.0,0.226,37.7775
2020-04-11,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,2797.0,Demonstrations,1560.0,0.226,37.7775
2020-08-29,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,13011.0,Demonstrations,1560.0,0.226,37.7775
2021-01-23,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,576.0,Demonstrations,1560.0,0.226,37.7775
2021-07-03,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,756.0,Demonstrations,1560.0,0.226,37.7775
2021-07-10,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9059.0,Demonstrations,1560.0,0.226,37.7775
2021-12-11,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9059.0,Demonstrations,1560.0,0.226,37.7775
2022-01-01,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,13088.0,Demonstrations,1560.0,0.226,37.7775
2022-01-08,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,2814.0,Demonstrations,1560.0,0.226,37.7775
2022-04-09,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,1001.0,Demonstrations,1560.0,0.226,37.7775
2022-05-07,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9234.0,Demonstrations,1560.0,0.226,37.7775
2022-06-18,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9709.0,Demonstrations,1560.0,0.226,37.7775
2022-08-13,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,13088.0,Demonstrations,1560.0,0.226,37.7775
2022-09-17,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9234.0,Demonstrations,1560.0,0.226,37.7775
2022-11-26,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9234.0,Demonstrations,1560.0,0.226,37.7775
2022-12-10,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,2,0,9234.0,Demonstrations,1560.0,0.226,37.7775
2023-01-28,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2023-02-25,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,1021.0,Demonstrations,1560.0,0.226,37.7775
2023-03-04,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2023-05-13,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,2,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2023-05-20,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9902.0,Demonstrations,1560.0,0.226,37.7775
2023-05-27,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,13348.0,Demonstrations,1560.0,0.226,37.7775
2023-06-17,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,13348.0,Demonstrations,1560.0,0.226,37.7775
2023-07-08,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,3351.0,Demonstrations,1560.0,0.226,37.7775
2023-08-05,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,599.0,Demonstrations,1560.0,0.226,37.7775
2023-08-12,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2023-09-16,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,2,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2023-09-23,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2023-10-07,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9902.0,Demonstrations,1560.0,0.226,37.7775
2023-10-14,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,2,0,12287.0,Demonstrations,1560.0,0.226,37.7775
2023-10-28,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,2,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2023-11-04,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,3,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2023-11-11,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2023-11-25,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2023-12-23,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,13348.0,Demonstrations,1560.0,0.226,37.7775
2024-01-06,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2024-01-13,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,3164.0,Demonstrations,1560.0,0.226,37.7775
2024-01-20,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,907.0,Demonstrations,1560.0,0.226,37.7775
2024-03-02,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2024-03-09,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,2,0,11390.0,Demonstrations,1560.0,0.226,37.7775
2024-03-23,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,3,0,12709.0,Demonstrations,1560.0,0.226,37.7775
2024-04-06,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,3164.0,Demonstrations,1560.0,0.226,37.7775
2024-05-04,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,2,0,12287.0,Demonstrations,1560.0,0.226,37.7775
2024-05-11,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,2,0,11437.0,Demonstrations,1560.0,0.226,37.7775
2024-05-18,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2024-05-25,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2024-06-15,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2024-06-22,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,4,0,24429.0,Demonstrations,1560.0,0.226,37.7775
2024-06-29,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,789.0,Demonstrations,1560.0,0.226,37.7775
2024-07-13,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2024-07-20,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,2,0,12287.0,Demonstrations,1560.0,0.226,37.7775
2024-08-03,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,2,0,10251.0,Demonstrations,1560.0,0.226,37.7775
2024-08-10,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,212.0,Demonstrations,1560.0,0.226,37.7775
2024-08-24,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,3,0,32667.0,Demonstrations,1560.0,0.226,37.7775
2024-08-31,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,2,0,10823.0,Demonstrations,1560.0,0.226,37.7775
2024-09-07,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,2,0,10438.0,Demonstrations,1560.0,0.226,37.7775
2024-09-14,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,3,0,3891.0,Demonstrations,1560.0,0.226,37.7775
2024-09-21,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,1177.0,Demonstrations,1560.0,0.226,37.7775
2024-10-05,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,2176.0,Demonstrations,1560.0,0.226,37.7775
2024-10-26,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,2,0,10626.0,Demonstrations,1560.0,0.226,37.7775
2024-11-09,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,2870.0,Demonstrations,1560.0,0.226,37.7775
2024-11-23,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,2,0,12384.0,Demonstrations,1560.0,0.226,37.7775
2024-12-07,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,3,0,23786.0,Demonstrations,1560.0,0.226,37.7775
2025-01-04,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,2,0,1980.0,Demonstrations,1560.0,0.226,37.7775
2025-01-18,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,1177.0,Demonstrations,1560.0,0.226,37.7775
2025-02-01,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,1021.0,Demonstrations,1560.0,0.226,37.7775
2025-02-22,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,2,0,10438.0,Demonstrations,1560.0,0.226,37.7775
2025-03-08,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,2143.0,Demonstrations,1560.0,0.226,37.7775
2025-03-29,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9902.0,Demonstrations,1560.0,0.226,37.7775
2025-04-05,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,2,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2025-04-12,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,498.0,Demonstrations,1560.0,0.226,37.7775
2025-05-03,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,76.0,Demonstrations,1560.0,0.226,37.7775
2025-05-17,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,12201.0,Demonstrations,1560.0,0.226,37.7775
2025-05-24,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,404.0,Demonstrations,1560.0,0.226,37.7775
2025-06-07,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9902.0,Demonstrations,1560.0,0.226,37.7775
2025-06-14,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,786.0,Demonstrations,1560.0,0.226,37.7775
2025-06-21,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2025-06-28,Eastern Africa,Kenya,Meru,Protests,Peaceful protest,1,0,1021.0,Demonstrations,1560.0,0.226,37.7775
2009-01-17,Eastern Africa,Kenya,Meru,Protests,Protest with intervention,1,0,,Demonstrations,1560.0,0.226,37.7775
2021-06-26,Eastern Africa,Kenya,Meru,Protests,Protest with intervention,1,0,9059.0,Demonstrations,1560.0,0.226,37.7775
2022-04-16,Eastern Africa,Kenya,Meru,Protests,Protest with intervention,1,0,478.0,Demonstrations,1560.0,0.226,37.7775
2023-02-25,Eastern Africa,Kenya,Meru,Protests,Protest with intervention,1,0,1021.0,Demonstrations,1560.0,0.226,37.7775
2023-03-25,Eastern Africa,Kenya,Meru,Protests,Protest with intervention,1,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2023-07-01,Eastern Africa,Kenya,Meru,Protests,Protest with intervention,1,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2023-07-08,Eastern Africa,Kenya,Meru,Protests,Protest with intervention,1,0,3156.0,Demonstrations,1560.0,0.226,37.7775
2023-07-15,Eastern Africa,Kenya,Meru,Protests,Protest with intervention,1,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2023-11-11,Eastern Africa,Kenya,Meru,Protests,Protest with intervention,1,0,13348.0,Demonstrations,1560.0,0.226,37.7775
2024-08-24,Eastern Africa,Kenya,Meru,Protests,Protest with intervention,1,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2025-02-22,Eastern Africa,Kenya,Meru,Protests,Protest with intervention,1,0,9417.0,Demonstrations,1560.0,0.226,37.7775
2025-03-22,Eastern Africa,Kenya,Meru,Protests,Protest with intervention,1,0,1177.0,Demonstrations,1560.0,0.226,37.7775
2013-08-03,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,,Political violence,1560.0,0.226,37.7775
2014-04-26,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,,Political violence,1560.0,0.226,37.7775
2015-03-28,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,3,,Political violence,1560.0,0.226,37.7775
2015-10-24,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,,Political violence,1560.0,0.226,37.7775
2016-08-20,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,,Political violence,1560.0,0.226,37.7775
2016-10-01,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,,Political violence,1560.0,0.226,37.7775
2016-11-12,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,,Political violence,1560.0,0.226,37.7775
2016-12-10,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,,Political violence,1560.0,0.226,37.7775
2017-05-13,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,,Political violence,1560.0,0.226,37.7775
2017-06-17,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,,Political violence,1560.0,0.226,37.7775
2017-07-08,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,,Political violence,1560.0,0.226,37.7775
2017-10-14,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,,Political violence,1560.0,0.226,37.7775
2018-02-17,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,,Political violence,1560.0,0.226,37.7775
2018-02-24,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,,Political violence,1560.0,0.226,37.7775
2018-05-05,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,,Political violence,1560.0,0.226,37.7775
2019-04-06,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,2,,Political violence,1560.0,0.226,37.7775
2019-12-14,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,,Political violence,1560.0,0.226,37.7775
2020-07-25,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,13112.0,Political violence,1560.0,0.226,37.7775
2020-09-05,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,22645.0,Political violence,1560.0,0.226,37.7775
2020-10-17,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,21986.0,Political violence,1560.0,0.226,37.7775
2021-05-29,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,4963.0,Political violence,1560.0,0.226,37.7775
2021-08-07,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,17202.0,Political violence,1560.0,0.226,37.7775
2021-09-04,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,21698.0,Political violence,1560.0,0.226,37.7775
2021-11-13,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,12940.0,Political violence,1560.0,0.226,37.7775
2021-11-27,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,2524.0,Political violence,1560.0,0.226,37.7775
2022-02-05,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,13190.0,Political violence,1560.0,0.226,37.7775
2022-02-26,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,2,17070.0,Political violence,1560.0,0.226,37.7775
2022-03-26,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,8205.0,Political violence,1560.0,0.226,37.7775
2022-04-02,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,15464.0,Political violence,1560.0,0.226,37.7775
2022-06-18,Eastern Africa,Kenya,Meru,Riots,Mob violence,2,1,15949.0,Political violence,1560.0,0.226,37.7775
2022-07-02,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,22780.0,Political violence,1560.0,0.226,37.7775
2022-07-09,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,15464.0,Political violence,1560.0,0.226,37.7775
2022-07-30,Eastern Africa,Kenya,Meru,Riots,Mob violence,3,2,27679.0,Political violence,1560.0,0.226,37.7775
2022-08-06,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,6522.0,Political violence,1560.0,0.226,37.7775
2022-09-24,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,17070.0,Political violence,1560.0,0.226,37.7775
2022-10-15,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,22117.0,Political violence,1560.0,0.226,37.7775
2022-10-22,Eastern Africa,Kenya,Meru,Riots,Mob violence,2,0,17840.0,Political violence,1560.0,0.226,37.7775
2022-11-12,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,15464.0,Political violence,1560.0,0.226,37.7775
2022-11-19,Eastern Africa,Kenya,Meru,Riots,Mob violence,3,3,24789.0,Political violence,1560.0,0.226,37.7775
2022-12-31,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,8106.0,Political violence,1560.0,0.226,37.7775
2023-05-13,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,22556.0,Political violence,1560.0,0.226,37.7775
2023-08-12,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,15771.0,Political violence,1560.0,0.226,37.7775
2023-09-16,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,9415.0,Political violence,1560.0,0.226,37.7775
2023-12-02,Eastern Africa,Kenya,Meru,Riots,Mob violence,2,0,22782.0,Political violence,1560.0,0.226,37.7775
2024-01-20,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,22556.0,Political violence,1560.0,0.226,37.7775
2024-03-02,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,23232.0,Political violence,1560.0,0.226,37.7775
2024-03-30,Eastern Africa,Kenya,Meru,Riots,Mob violence,2,0,24653.0,Political violence,1560.0,0.226,37.7775
2024-05-25,Eastern Africa,Kenya,Meru,Riots,Mob violence,3,1,51140.0,Political violence,1560.0,0.226,37.7775
2024-07-06,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,22556.0,Political violence,1560.0,0.226,37.7775
2024-07-13,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,6644.0,Political violence,1560.0,0.226,37.7775
2024-08-03,Eastern Africa,Kenya,Meru,Riots,Mob violence,4,0,40448.0,Political violence,1560.0,0.226,37.7775
2024-08-31,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,3312.0,Political violence,1560.0,0.226,37.7775
2024-09-07,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,12685.0,Political violence,1560.0,0.226,37.7775
2024-09-14,Eastern Africa,Kenya,Meru,Riots,Mob violence,3,1,22400.0,Political violence,1560.0,0.226,37.7775
2024-10-26,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,5272.0,Political violence,1560.0,0.226,37.7775
2025-03-15,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,1,6792.0,Political violence,1560.0,0.226,37.7775
2025-05-10,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,5852.0,Political violence,1560.0,0.226,37.7775
2025-05-24,Eastern Africa,Kenya,Meru,Riots,Mob violence,2,1,17580.0,Political violence,1560.0,0.226,37.7775
2025-06-07,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,13452.0,Political violence,1560.0,0.226,37.7775
2025-06-14,Eastern Africa,Kenya,Meru,Riots,Mob violence,2,0,39965.0,Political violence,1560.0,0.226,37.7775
2025-06-21,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,8646.0,Political violence,1560.0,0.226,37.7775
2025-06-28,Eastern Africa,Kenya,Meru,Riots,Mob violence,3,3,21896.0,Political violence,1560.0,0.226,37.7775
2025-07-12,Eastern Africa,Kenya,Meru,Riots,Mob violence,1,0,15771.0,Political violence,1560.0,0.226,37.7775
2002-05-25,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,1,2,,Demonstrations,1560.0,0.226,37.7775
2004-05-29,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,1,0,,Demonstrations,1560.0,0.226,37.7775
2004-06-05,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,1,0,,Demonstrations,1560.0,0.226,37.7775
2005-01-15,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,1,0,,Demonstrations,1560.0,0.226,37.7775
2008-07-12,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,2,0,,Demonstrations,1560.0,0.226,37.7775
2014-01-11,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,2,1,,Demonstrations,1560.0,0.226,37.7775
2014-06-28,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,1,0,,Demonstrations,1560.0,0.226,37.7775
2015-10-24,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,2,0,,Demonstrations,1560.0,0.226,37.7775
2015-11-28,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,1,0,,Demonstrations,1560.0,0.226,37.7775
2017-02-25,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,1,0,,Demonstrations,1560.0,0.226,37.7775
2017-04-15,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,1,0,,Demonstrations,1560.0,0.226,37.7775
2017-04-22,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,1,0,,Demonstrations,1560.0,0.226,37.7775
2017-06-24,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,1,0,,Demonstrations,1560.0,0.226,37.7775
2017-07-01,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,1,0,,Demonstrations,1560.0,0.226,37.7775
2018-02-03,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,1,0,,Demonstrations,1560.0,0.226,37.7775
2018-02-24,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,1,1,,Demonstrations,1560.0,0.226,37.7775
2018-04-14,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,1,0,,Demonstrations,1560.0,0.226,37.7775
2018-04-21,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,1,0,,Demonstrations,1560.0,0.226,37.7775
2018-11-24,Eastern Africa,Kenya,Meru,Riots,Violent demonstration,1,0,,Demonstrations,1560.0,0.226,37.7775
